Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790597;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-327.795;-5.246.197;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790598;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.279.318;-524.663;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790599;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.286.182;-5.249.288;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790600;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.286.612;-5.249.729;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790601;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.287.278;-5.249.816;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790602;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.289.024;-5.250.697;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790603;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-328.989;-5.251.196;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790604;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.291.219;-5.251.947;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790605;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.291.389;-5.252.037;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790606;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Esp̩cie Amea̤ada;Vulner��vel;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.294.199;-5.253.739;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790607;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Esp̩cie Amea̤ada;Vulner��vel;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.294.623;-52.54;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790608;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.294.789;-525.407;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790609;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Esp̩cie Amea̤ada;Vulner��vel;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.294.855;-5.254.115;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790610;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.296.141;-5.254.846;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790611;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.299.855;-5.256.745;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790612;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-330.045;-5.257.071;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790613;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.301.696;-5.257.704;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790614;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.305.096;-5.259.372;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790615;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.305.508;-5.259.581;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790616;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-330.979;-5.261.995;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790617;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.309.883;-5.262.086;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790618;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.310.721;-5.262.786;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790619;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Lepidochelys olivacea;Tartaruga-oliva;Lepidochelys olivacea;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Lepidochelys;Lepidochelys olivacea;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.310.952;-5.262.786;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790620;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.311.057;-5.262.846;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790621;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.311.243;-5.262.931;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790622;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.312.178;-5.263.602;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790623;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Esp̩cie Amea̤ada;Vulner��vel;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-331.232;-5.263.679;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790624;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.314.178;-5.265.077;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790625;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.305.858;-5.259.763;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;790626;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/02/2015;24/02/2015 a 24/02/2015;07/08/2016;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Esp̩cie Amea̤ada;Vulner��vel;Zona Costeira - Praias;Brasil;RS;Santa Vitoria Do Palmar;Esp̩cie ṇo Sens�_vel;-3.305.943;-5.259.822;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
